/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_159.jpg 1 143 47 46 48
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_16.jpg 1 120 52 55 66
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_160.jpg 1 147 51 39 44
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_161.jpg 1 147 49 40 48
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_162.jpg 1 149 45 39 53
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_163.jpg 1 148 47 39 46
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_164.jpg 1 148 48 39 50
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_165.jpg 1 149 48 41 44
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_166.jpg 1 133 52 51 55
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_167.jpg 1 118 50 67 66
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_168.jpg 1 120 51 61 62
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_169.jpg 1 125 49 57 61
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_170.jpg 1 124 50 56 64
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_171.jpg 1 126 53 54 60
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_172.jpg 1 124 53 57 63
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_173.jpg 1 125 51 60 63
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_174.jpg 1 121 52 62 63
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1745.jpg 1 127 52 41 48
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_175.jpg 1 124 55 56 56
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1752.jpg 1 124 50 43 49
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_176.jpg 1 126 53 52 62
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1768.jpg 1 120 47 54 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_177.jpg 1 124 51 58 66
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1775.jpg 1 127 52 41 43
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_178.jpg 1 122 52 59 61
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1786.jpg 1 122 50 48 51
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_179.jpg 1 123 53 57 58
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1795.jpg 1 123 53 46 46
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_18.jpg 1 126 50 47 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_180.jpg 1 124 54 58 60
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1805.jpg 1 126 52 41 48
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_181.jpg 1 124 57 59 56
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1818.jpg 1 126 56 44 43
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_182.jpg 1 123 54 60 59
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1825.jpg 1 129 53 41 47
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_183.jpg 1 120 52 64 67
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1838.jpg 1 126 54 44 43
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_184.jpg 1 125 55 63 58
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1846.jpg 1 120 52 51 49
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_185.jpg 1 108 60 94 107
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1852.jpg 1 123 49 44 50
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_186.jpg 1 101 64 102 106
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_187.jpg 1 98 64 107 98
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1873.jpg 1 63 69 97 96
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_188.jpg 1 109 60 89 99
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1881.jpg 1 62 69 102 98
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_189.jpg 1 99 66 102 97
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1897.jpg 1 69 72 89 94
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_19.jpg 1 123 50 47 51
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1901.jpg 1 117 56 71 82
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_191.jpg 1 66 66 96 97
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_1934.jpg 1 123 53 43 44
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_195.jpg 1 60 74 99 93
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_196.jpg 1 54 64 111 103
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_197.jpg 1 65 66 97 102
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_2.jpg 1 108 56 61 67
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_200.jpg 1 122 50 45 49
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_201.jpg 1 113 51 56 54
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_202.jpg 1 123 54 41 46
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_203.jpg 1 118 47 51 55
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_204.jpg 1 115 46 52 57
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_205.jpg 1 116 49 51 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_206.jpg 1 117 49 49 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_207.jpg 1 111 49 56 54
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_208.jpg 1 112 51 59 54
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_209.jpg 1 116 48 50 59
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_21.jpg 1 74 73 143 140
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_210.jpg 1 141 69 117 119
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_211.jpg 1 131 64 128 128
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_212.jpg 1 136 69 120 116
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_213.jpg 1 133 66 126 121
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_214.jpg 1 133 63 127 124
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_215.jpg 1 139 68 120 121
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_216.jpg 1 130 67 129 124
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_217.jpg 1 134 64 134 127
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_218.jpg 1 129 64 136 130
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_219.jpg 1 139 70 125 122
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_220.jpg 1 127 66 130 120
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_221.jpg 1 132 62 126 122
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_222.jpg 1 141 66 123 121
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_223.jpg 1 136 67 125 120
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_224.jpg 1 136 70 130 115
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_225.jpg 1 131 67 128 124
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_226.jpg 1 136 67 125 121
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_227.jpg 1 139 73 123 110
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_228.jpg 1 127 66 128 123
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_229.jpg 1 130 59 134 130
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_23.jpg 1 88 83 129 132
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_230.jpg 1 146 48 45 54
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_231.jpg 1 139 50 53 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_232.jpg 1 139 46 52 56
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_233.jpg 1 137 47 57 55
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_234.jpg 1 141 49 51 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_235.jpg 1 139 48 53 56
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_236.jpg 1 138 50 55 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_237.jpg 1 141 51 55 54
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_238.jpg 1 141 48 52 53
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_239.jpg 1 143 50 51 51
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_24.jpg 1 75 79 142 132
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_240.jpg 1 144 50 52 58
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_241.jpg 1 142 50 50 53
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_242.jpg 1 143 48 50 57
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_243.jpg 1 142 51 50 53
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_244.jpg 1 145 46 51 56
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_245.jpg 1 144 49 48 54
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_246.jpg 1 139 45 53 60
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_247.jpg 1 143 51 52 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_248.jpg 1 144 49 51 53
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_249.jpg 1 141 46 50 53
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_25.jpg 1 102 85 116 135
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_250.jpg 1 152 59 63 66
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_251.jpg 1 154 55 62 72
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_252.jpg 1 144 60 70 61
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_253.jpg 0
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_254.jpg 1 154 57 59 63
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_255.jpg 1 152 53 66 71
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_256.jpg 1 151 54 63 69
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_257.jpg 1 154 56 59 67
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_258.jpg 1 145 55 71 66
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_259.jpg 1 149 47 71 75
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_26.jpg 1 101 77 125 136
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_260.jpg 1 150 58 68 67
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_261.jpg 1 145 48 69 75
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_262.jpg 1 144 52 67 77
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_263.jpg 1 146 49 69 76
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_264.jpg 1 143 55 71 74
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_265.jpg 1 151 53 65 71
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_266.jpg 1 140 51 75 80
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_267.jpg 1 143 49 76 80
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_268.jpg 1 140 46 74 78
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_269.jpg 1 144 52 74 72
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_27.jpg 1 86 82 129 130
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_270.jpg 1 155 49 40 41
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_271.jpg 1 153 46 41 49
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_272.jpg 1 155 45 42 50
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_273.jpg 1 155 49 44 44
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_274.jpg 1 153 46 43 45
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_275.jpg 1 155 52 40 42
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_276.jpg 1 153 50 41 42
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_277.jpg 1 155 49 39 41
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_278.jpg 1 154 49 41 42
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_279.jpg 1 153 45 42 44
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_28.jpg 1 86 75 139 140
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_280.jpg 1 154 48 39 49
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_281.jpg 1 151 46 43 46
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_282.jpg 1 155 47 41 44
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_283.jpg 1 153 44 40 51
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_284.jpg 1 153 44 41 48
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_285.jpg 1 155 48 42 43
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_286.jpg 1 150 49 41 42
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_287.jpg 1 152 42 43 50
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_288.jpg 1 147 41 50 52
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_289.jpg 1 148 46 47 45
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_29.jpg 1 93 79 130 137
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_290.jpg 1 149 41 47 50
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_291.jpg 1 157 51 41 47
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_292.jpg 1 156 47 35 49
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_293.jpg 1 152 48 41 45
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_294.jpg 1 153 47 40 48
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_295.jpg 1 154 47 39 46
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_296.jpg 1 153 45 40 47
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_297.jpg 1 154 50 42 45
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_298.jpg 1 155 48 38 45
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_299.jpg 1 148 48 46 48
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_3.jpg 1 111 56 57 68
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_30.jpg 1 86 83 134 128
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_300.jpg 1 149 47 44 53
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_301.jpg 1 151 44 41 55
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_302.jpg 1 149 45 43 47
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_303.jpg 1 153 48 40 43
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_304.jpg 1 151 46 42 45
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_305.jpg 1 154 50 40 40
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_306.jpg 1 156 49 35 38
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_307.jpg 1 155 47 37 45
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_308.jpg 1 156 50 36 38
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_309.jpg 1 156 48 38 42
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_31.jpg 1 81 72 103 109
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_310.jpg 1 145 54 54 59
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_311.jpg 1 144 53 53 57
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_312.jpg 1 142 52 54 64
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_313.jpg 1 139 50 61 61
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_314.jpg 1 147 58 49 51
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_315.jpg 1 144 51 56 68
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_316.jpg 1 145 52 55 61
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_317.jpg 1 145 50 57 62
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_318.jpg 1 146 54 54 57
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_319.jpg 1 145 52 56 60
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_32.jpg 1 97 70 87 91
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_320.jpg 1 142 52 59 63
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_321.jpg 1 144 48 56 64
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_322.jpg 1 136 44 66 74
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_323.jpg 1 139 49 59 70
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_324.jpg 1 136 52 63 67
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_325.jpg 1 134 48 65 67
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_326.jpg 1 135 46 64 72
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_327.jpg 1 118 60 89 91
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_328.jpg 1 122 61 85 89
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_329.jpg 1 119 61 89 93
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_330.jpg 0
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_331.jpg 1 125 65 86 89
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_332.jpg 1 130 65 75 93
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_333.jpg 1 128 64 79 88
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_334.jpg 1 121 61 85 93
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_335.jpg 1 120 65 89 88
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_336.jpg 1 128 63 80 92
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_337.jpg 1 132 65 72 86
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_338.jpg 1 131 62 78 89
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_339.jpg 1 129 63 79 88
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_34.jpg 1 110 64 68 69
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_340.jpg 1 130 58 78 92
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_341.jpg 1 129 69 77 77
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_342.jpg 1 126 64 82 84
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_343.jpg 1 124 63 81 83
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_344.jpg 1 122 65 82 83
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_345.jpg 1 136 64 74 78
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_346.jpg 1 139 69 66 73
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_347.jpg 1 139 65 75 83
/home/nikolas/Documents/pedestrian_detection_classifier-main/positive/pedestrian_348.jpg 1 132 67 75 79
